IATA_Code,Longitude,Latitude
BQN,18.49489974975590,-67.12940216064450
BQS,50.42539978027340,127.41200256347700
BQT,52.108299,23.8981
BQU,12.9884004593,-61.2620010376
BRA,-12.078900337219200,-45.00899887084960
BRC,-41.151199,-71.157501
BRD,46.39830017,-94.13809967
BRE,53.0475006104,8.78666973114
BRI,41.138901,16.760599
BRK,-30.039199829101600,145.95199584960900
BRL,40.783199310302700,-91.12550354003910
BRM,10.042746543884300,-69.3586196899414
BRN,46.914100647,7.497149944310000
BRO,25.90679931640630,-97.4259033203125
BRQ,49.15129852294920,16.694400787353500
BRR,57.0228,-7.44306
BRS,51.382702,-2.71909
BRT,-11.769200325012200,130.6199951171880
BRU,50.901401519800000,4.48443984985
BRV,53.506943,8.572778
BRW,71.285402,-156.766008
BRX,18.25149917602540,-71.12039947509770
BSA,11.275300025939900,49.14939880371090
BSB,-15.86916732788090,-47.920833587646500
BSC,6.20292,-77.3947
BSD,25.053301,99.168297
BSF,19.760099411,-155.554000854
BSG,1.9054700136184700,9.805680274963380
BSJ,-37.88750076293950,147.5679931640630
BSK,34.793300628700000,5.73823022842
BSL,47.59,7.5291667
BSO,20.4513,121.980003
BSR,30.549100875854500,47.66210174560550
BST,31.55970001220700,64.36499786376950
BSU,1.2247200012207000,19.78890037536620
BSX,16.815201,94.7799
BTC,7.70576,81.678802
BTE,7.5324201583862300,-12.518899917602500
BTH,1.12102997303,104.119003296
BTI,70.1340026855,-143.582000732
BTJ,5.522872024010000,95.42063713070000
BTK,56.370601654052700,101.697998046875
BTL,42.307300567600000,-85.2515029907
BTM,45.95479965209960,-112.49700164794900
BTO,4.233333,-55.45
BTR,30.533199,-91.149597
BTS,48.17020034790040,17.21269989013670
BTT,66.91390228,-151.529007
BTU,3.12385010719,113.019996643
BTV,44.471900939900000,-73.15329742430000
BTW,-3.4124100208300000,115.995002747
BTZ,40.233299255371100,29.009199142456100
BUA,-5.4223198890686000,154.67300415039100
BUC,-17.748600006103500,139.53399658203100
BUD,47.42976,19.261093
BUF,42.94049835,-78.73220062
BUG,-12.609000206,13.4036998749
BUH,48.0411,10.715
BUI,-3.6822,138.6755
BUJ,35.33250045776370,4.206389904022220
BUL,-7.216286671410000,146.649541855
BUN,3.81963,-76.9898
BUO,9.5275,45.5549
BUP,30.270099639892600,74.75579833984380
BUQ,-20.017401,28.617901
BUR,34.20069885253910,-118.35900115966800
BUS,41.6102981567,41.5997009277
BUT,27.5622,90.7471
BUU,-1.1278,102.135
BUW,-5.486879825592040,122.56900024414100
BUX,1.5657199621200600,30.220800399780300
BUY,-33.378299713134800,115.677001953125
BUZ,28.9447994232,50.8345985413
BVA,49.45439910888670,2.1127800941467300
BVB,2.84138894081,-60.6922225952
BVC,16.136499404907200,-22.888900756835900
BVE,45.039722,1.485556
BVG,70.871399,29.034201
BVH,-12.694399833679,-60.098300933838
BVI,-25.897499084472700,139.34800720214800
BVS,-1.6365300416946400,-50.443599700927700
BVV,44.92,147.621667
BVY,42.584201812700000,-70.91649627690000
BWA,27.505685,83.416293
BWB,-20.86440086364750,115.40599822998000
BWD,31.7936111,-98.9565
BWE,52.319199,10.5561
BWF,54.1286111,-3.2675
BWG,36.964500427200000,-86.41970062260000
BWH,5.4659199714660600,100.39099884033200
BWI,39.1754,-76.668297
BWK,43.285701751709000,16.67970085144040
BWN,4.944200038909910,114.9280014038090
BWO,51.8582992554,47.7456016541
BWQ,-29.973899841308600,146.81700134277300
BWT,-40.9989013671875,145.7310028076170
BWU,-33.924400329589800,150.98800659179700
BWW,22.621299743700000,-79.1472015381
BWX,-8.31015,114.3401
BXB,-2.5322399139404300,133.43899536132800
BXE,14.847299575805700,-12.468299865722700
BXG,-36.7393989563,144.330001831
BXH,46.8932991027832,75.00499725341800
BXK,33.42039871,-112.685997
BXN,37.140098571777300,27.669700622558600
BXO,46.974444,8.396944
BXP,52.00078,23.1325278
BXR,29.084199905395500,58.45000076293950
BXS,33.2590278,-116.3209722
BXU,8.9515,125.4788
BXW,-5.723611,112.679167
BXX,9.933,43.15
BXY,45.621994,63.210773
BYC,-21.960899353027300,-63.65169906616210
BYF,49.9715003967,2.69765996933
BYH,35.9642982483,-89.94400024410000
BYI,42.542598724400000,-113.772003174
BYJ,38.078899,-7.9324
BYK,7.738800048828130,-5.073669910430910
BYM,20.396400451660200,-76.62139892578130
BYN,46.163299560546900,100.7040023803710
BYO,-21.247299,-56.452499
BYP,-22.673900604248,119.16600036621
BYQ,3.45571994781,117.866996765
BYR,57.277198791503900,11.000100135803200
BYS,35.2804985046,-116.629997253
BYT,51.66859817504880,-9.484169960021970
BYU,49.985001,11.64
BYW,48.56025,-122.80243
BZA,13.949999809265100,-84.5999984741211
BZB,-21.542778,35.473056
BZC,-22.770999908447300,-41.96289825439450
BZD,-34.623600006103500,143.5780029296880
BZE,17.539100646972700,-88.30819702148440
BZG,53.096801757800000,17.9776992798
BZH,-16.8169994354,28.3500003815
BZI,39.619300842285200,27.926000595092800
BZK,53.214199,34.176399
BZL,22.801000595092800,90.30120086669920
BZN,45.77750015,-111.1529999
BZO,46.460201,11.3264
BZR,43.32350158691410,3.3538999557495100
BZU,2.818350076675420,24.793699264526400
BZV,-4.251699924468990,15.253000259399400
BZY,47.843056,27.777222
BZZ,51.75,-1.58362
C02,42.6149167,-88.3895833
C16,40.144979,-88.200197
C23,6.998333,134.232778
C29,43.1142699,-89.5315336
C47,43.5603136,-89.4828607
C65,41.3651307,-86.3002574
C89,42.70325,-87.9589722
C91,41.9929342,-86.1280125
CAB,-5.59699010848999,12.188400268554700
CAC,-25.0002994537,-53.500801086400000
CAE,33.93880081176760,-81.11949920654300
CAF,-4.871520042419430,-66.89749908447270
CAG,39.251499,9.05428
CAH,9.177667,105.177778
CAI,30.12190055847170,31.40559959411620
CAJ,6.231988906860350,-62.85443115234380
CAK,40.916099548339800,-81.44219970703130
CAL,55.437198638916000,-5.686389923095700
CAN,23.39240074157720,113.29900360107400
CAP,19.733,-72.194702
CAQ,7.96847,-75.1985
CAR,46.871498107900000,-68.0178985596
CAT,38.724998,-9.35523
CAU,-8.282389640808110,-36.01350021362310
CAW,-21.698299408,-41.301700592
CAX,54.9375,-2.8091700077056900
CAY,4.819809913640000,-52.360401153600000
CAZ,-31.538299560546900,145.79400634765600
CBB,-17.421100616455100,-66.1771011352539
CBC,-18.986944,125.510556
CBD,9.152509689331060,92.8196029663086
CBE,39.615398407,-78.7609024048
CBF,41.2592010498,-95.760597229
CBG,52.205002,0.175
CBH,31.645700454711900,-2.269860029220580
CBJ,17.929000854492200,-71.6447982788086
CBL,8.12216091156,-63.5369567871
CBM,33.6437988281,-88.44380187990000
CBN,-6.756140232090000,108.540000916
CBO,7.1652398109436000,124.20999908447300
CBQ,4.976019859313970,8.347200393676760
CBR,-35.30690002441410,149.19500732421900
CBT,-12.4792,13.4869
CBU,51.889442,14.531944
CBV,15.468999862670900,-90.40670013427730
CCA,-16.976834,-65.145568
CCB,34.1115989685,-117.68800354
CCC,22.461000442500000,-78.32839965820000
CCF,43.215999603271500,2.3063199520111100
CCH,-46.58330154418950,-71.6874008178711
CCI,-27.180599212646500,-52.05270004272460
CCJ,11.1367998123,75.95529937740000
CCK,-12.1883001328,96.8339004517
CCL,-26.774999618530300,150.61700439453100
CCM,-28.7244434357,-49.4213905334
CCN,34.53300094604490,65.26699829101560
CCP,-36.772701,-73.063103
CCR,37.9897003174,-122.056999207
CCS,10.601194,-66.991222
CCU,22.654699325561500,88.44670104980470
CCV,-16.264999,167.923996
CCX,-16.04360008239750,-57.62990188598630
CCY,43.0726013184,-92.6108016968
CCZ,25.41710090637210,-77.88089752197270
CDA,-12.903300285339400,132.53199768066400
CDB,55.20610046386720,-162.72500610351600
CDC,37.70100021362310,-113.0989990234380
CDE,41.1225,118.073889
CDF,46.57611,12.11667
CDG,49.012798,2.55
CDI,39.9750278,-81.5775833
CDJ,-8.348349571228030,-49.30149841308590
CDK,29.1342222,-83.0504722
CDN,34.2835998535,-80.56490325930000
CDP,14.51,78.772778
CDR,42.837600708,-103.095001221
CDS,34.4337997437,-100.288002014
CDT,40.213889,0.073333
CDU,-34.04029846191410,150.68699645996100
CDV,60.4917984,-145.4779968
CDW,40.875198364300000,-74.2814025879
CEB,10.307499885559,123.97899627686
CEC,41.78020096,-124.2369995
CED,-32.13059997558590,133.7100067138670
CEE,59.273601532,38.015800476100000
CEF,42.19400024,-72.53479767
CEG,53.1781005859375,-2.9777801036834700
CEI,19.952299118,99.88289642330000
CEJ,51.4021987915,31.1583003998
CEK,55.305801,61.5033
CEM,65.57379913,-144.7830048
CEN,27.39259910583500,-109.83300018310500
CEQ,43.542,6.95348
CER,49.65010070800780,-1.4702800512313800
CES,-32.787498,151.341995
CET,47.08209991455080,-0.8770639896392820
CEU,34.6719017,-82.8864975
CEW,30.778799057,-86.522102356
CEZ,37.3030014038,-108.627998352
CFB,-22.921699523900000,-42.074298858600000
CFC,-26.78840065,-50.9398002625
CFD,30.715700149500000,-96.3313980103
CFE,45.7867012024,3.1691699028
CFG,22.149999618530300,-80.41419982910160
CFH,-27.018,138.891
CFK,36.2126998901,1.33176994324
CFN,55.0442008972168,-8.340999603271480
CFO,-10.634400367736800,-51.5635986328125
CFR,49.173301696777300,-0.44999998807907100
CFS,-30.3206005096,153.115997314
CFU,39.601898193359400,19.911699295043900
CFV,37.09400177,-95.5718994141
CFX,-26.06245,-65.932095
CGA,55.478889,-133.147778
CGB,-15.6528997421,-56.1166992188
CGD,28.9188995361,111.63999939
CGF,41.5651016235,-81.4863967896
CGH,-23.626110076904300,-46.65638732910160
CGI,37.22529983520510,-89.57080078125
CGJ,-12.572799682617,27.893899917603
CGK,-6.1255698204,106.65599823
CGM,9.253520011901860,124.70700073242200
CGN,50.8658981323,7.1427397728
CGO,34.519699096700000,113.841003418
CGP,22.24959945678710,91.81330108642580
CGQ,43.9962005615,125.684997559
CGR,-20.468700408900000,-54.6725006104
CGU,8.288527,-62.760361
CGX,41.85879898071290,-87.60790252685550
CGY,8.612203,124.456496
CGZ,32.954899,-111.766998
CHA,35.035301208496100,-85.20379638671880
CHC,-43.48939895629880,172.53199768066400
CHE,51.933334,-10.233333
CHF,35.140248,128.696229
CHG,41.538101,120.434998
CHH,-6.201809883117680,-77.8561019897461
CHI,41.883611,-87.631667
CHM,-9.149609565734860,-78.5238037109375
CHN,35.87808,127.119112
CHO,38.13859939575200,-78.4529037475586
CHQ,35.531700134277300,24.149700164794900
CHR,46.860278,1.721111
CHS,32.89860153,-80.04049683
CHT,-43.810001373291000,-176.45700073242200
CHU,61.579102,-159.216003
CHX,9.458962,-82.515062
CHY,-6.711944,156.396111
CIA,41.7994,12.5949
CIC,39.79539871,-121.8580017
CID,41.884700775146500,-91.71080017089840
CIF,42.23500061035160,118.90799713134800
CIH,36.247501,113.125999
CIJ,-11.040399551400000,-68.7829971313
CIK,66.6449966431,-143.740005493
CIL,64.897778,-163.703333
CIO,-23.442363,-57.427253
CIP,-13.558300018310500,32.58720016479490
CIS,-2.7681200504300000,-171.710006714
CIT,42.364200592041000,69.47889709472660
CIU,46.25080108642580,-84.47239685058590
CIW,12.699,-61.3424
CIX,-6.787479877471920,-79.8281021118164
CIY,36.994601,14.607182
CIZ,-4.134059906005860,-63.132598876953100
CJA,-7.1391801834106400,-78.4894027709961
CJB,11.029999733,77.0434036255
CJC,-22.498199462890600,-68.90360260009770
CJF,-22.96669960022,118.81300354004
CJJ,36.717008,127.498741
CJL,35.886600494384800,71.80059814453130
CJM,10.711199760437000,99.36170196533200
CJN,-7.719895,108.488995
CJS,31.63610076904300,-106.42900085449200
CJU,33.51129913330080,126.49299621582000
CKB,39.2966003418,-80.2281036377
CKC,49.41559982299810,31.99530029296880
CKD,61.867778,-158.135
CKG,29.719200134277300,106.64199829101600
CKH,70.62310028076170,147.90199279785200
CKI,-11.164999961853000,132.48300170898400
CKL,55.8783,38.061699
CKS,-6.11527776718,-50.0013885498
CKT,36.50120162963870,61.06489944458010
CKV,36.6218986511,-87.4150009155
CKY,9.57689,-13.612
CKZ,40.1376991272,26.4267997742
CLC,29.5569,-95.137497
CLD,33.12829971,-117.2799988
CLE,41.4117012024,-81.8498001099
CLJ,46.78519821166990,23.686199188232400
CLL,30.58860016,-96.36380005
CLM,48.120201110839800,-123.5
CLN,-7.32043981552124,-47.45869827270510
CLO,3.54322,-76.3816
CLP,58.83369827,-158.529007
CLQ,19.277,-103.577002
CLS,46.676998138400000,-122.983001709
CLT,35.2140007019043,-80.94309997558590
CLU,39.2619018555,-85.8963012695
CLV,-17.725299835205,-48.607498168945
CLW,27.9766998291,-82.7586975098
CLY,42.5244444,8.7930556
CLZ,8.92465591430664,-67.4170913696289
CMA,-28.030000686645500,145.6219940185550
CMB,7.180759906768800,79.88410186767580
CMC,-2.916667,-40.833332
CMD,-34.6239013671875,148.0279998779300
CME,18.65369987487790,-91.79900360107420
CMF,45.638099670410200,5.880229949951170
CMG,-19.0119438171,-57.6713905334
CMH,39.998001,-82.891899
CMI,40.03919983,-88.27809906
CMJ,23.2131004333,119.417999268
CMK,-14.306900024414100,35.13249969482420
CMN,33.36750030517580,-7.589970111846920
CMP,-9.31997013092041,-50.32849884033200
CMQ,-22.773099899292000,147.62100219726600
CMR,48.109901428222700,7.359010219573980
CMU,-6.024290084838870,144.9709930419920
CMV,52.832,-83.924
CMW,21.420299530029300,-77.84750366210940
CMX,47.168399810791000,-88.48909759521480
CNB,-30.983299255371100,148.37600708007800
CNC,-10.050000190734900,143.07000732421900
CND,44.36220169067380,28.488300323486300
CNF,-19.62444305419920,-43.97194290161130
CNG,45.65829849243160,-0.3174999952316280
CNI,39.2666666667,122.666944444
CNJ,-20.668600082400000,140.503997803
CNL,57.503502,10.2294
CNM,32.337501525878900,-104.26300048828100
CNN,11.918614,75.547211
CNO,33.97470093,-117.637001
CNP,70.7431030273,-22.6504993439
CNQ,-27.4455,-58.7619
CNR,-26.332500457763700,-70.6072998046875
CNS,-16.885799408,145.755004883
CNU,37.668800354,-95.4850997925
CNW,31.637800216700000,-97.0740966797
CNX,18.766799926800000,98.962600708
CNY,38.75500107,-109.7549973
COC,-31.2969,-57.9966
COD,44.520198822,-109.024002075
COE,47.77429962,-116.8199997
COF,28.2348995209,-80.6100997925
COG,5.08333,-76.7
COH,26.330499649,89.4672012329
COI,28.3416111,-80.6854722
COJ,-31.332500457763700,149.26699829101600
COK,10.152,76.401901
COL,56.633333,-6.557222
CON,43.20270157,-71.50229645
COO,6.357230186462400,2.384350061416630
COP,42.6291667,-74.8911111
COQ,48.13570022583010,114.64600372314500
COR,-31.323601,-64.208
COS,38.805801,-104.700996
COT,28.45669937,-99.22029877
COU,38.81809997558590,-92.21959686279300
COX,24.158701,-77.589798
COZ,18.907499313354,-70.721900939941
CPA,4.3790202140808100,-7.6969499588012700
CPB,8.63333,-77.35
CPC,-40.075401,-71.137299
CPD,-29.040000915527300,134.7209930419920
CPE,19.816799163800000,-90.5002975464
CPH,55.617900848389,12.656000137329
CPO,-27.2611999512,-70.7791976929
CPQ,-22.85919952392580,-47.10820007324220
CPR,42.908001,-106.463997
CPS,38.5707244,-90.1562211
CPT,-33.9648017883,18.6016998291
CPV,-7.26992,-35.8964
CPX,18.313289,-65.304324
CQA,-13.574443817138700,-52.27055740356450
CQD,32.2971992493,50.842201232900000
CQF,50.962100982666000,1.954759955406190
CQM,38.8563888889,-3.97
CQS,-12.421099662780800,-64.25160217285160
CRA,44.31809997558590,23.888599395752000
CRC,4.75818,-75.9557
CRD,-45.7853,-67.4655
CRE,33.8116989136,-78.72389984130000
CRG,30.3362998962,-81.51439666750000
CRI,22.745599746700000,-74.1824035645
CRK,15.186,120.559998
CRL,50.459202,4.45382
CRM,12.502400398254400,124.63600158691400
CRP,27.77039909362790,-97.5011978149414
CRQ,-17.652299880981,-39.253101348877
CRU,12.4761,-61.4728
CRV,38.9972,17.0802
CRW,38.37310028076170,-81.59320068359380
CRZ,39.08330154418950,63.61330032348630
CSA,56.0574989319,-6.243060112
CSB,45.41999816894530,22.253299713134800
CSF,49.253501892089800,2.5191400051116900
CSG,32.516300201416000,-84.93890380859380
CSH,65.0299987793,35.7333335876
CSK,12.39533,-16.748
CSM,35.3398017883,-99.20050048830000
CSO,51.8563995361,11.42029953
CSV,35.9513015747,-85.08499908450000
CSX,28.189199447600000,113.220001221
CSY,56.090301513671900,47.3473014831543
CSZ,-37.446098,-61.889301
CTA,37.466801,15.0664
CTB,48.6083984375,-112.375999451
CTC,-28.5956001282,-65.751701355
CTD,7.987840175628660,-80.40969848632810
CTE,9.452778,-78.979167
CTG,10.4424,-75.513
CTH,39.97900009,-75.8655014
CTL,-26.4132995605,146.261993408
CTM,18.50469970703130,-88.32679748535160
CTN,-15.444700241088900,145.1840057373050
CTS,42.77519989013670,141.69200134277300
CTT,43.252498626709000,5.785190105438230
CTU,30.578500747680700,103.9469985961910
CTY,29.6354999542,-83.10479736330000
CUA,25.053800582886,-111.61499786377
CUB,33.970500946,-80.9952011108
CUC,7.92757,-72.5115
CUD,-26.799999237060500,153.10000610351600
CUE,-2.88947,-78.984398
CUF,44.547001,7.62322
CUH,35.9499015808,-96.7731018066
CUK,17.7347,-88.0325
CUL,24.7644996643,-107.474998474
CUM,10.450332641601600,-64.1304702758789
CUN,21.036500930800000,-86.8770980835
CUP,10.660014152526900,-63.261680603027300
CUQ,-13.761133,143.113311
CUR,12.1889,-68.959801
CUT,-38.939701080300000,-69.2646026611
CUU,28.702899932900000,-105.964996338
CUZ,-13.535699844400000,-71.9387969971
CVC,-33.70970153808590,136.5050048828130
CVE,9.40092,-75.6913
CVF,45.39670181274410,6.6347198486328100
CVG,39.0488014221,-84.6678009033
CVI,-46.4333,-67.5333
CVJ,18.834800720214800,-99.26129913330080
CVM,23.7033004761,-98.9564971924
CVN,34.4250984192,-103.07900238
CVO,44.49720001,-123.2900009
CVQ,-24.880211,113.67174
CVS,34.3828010559,-103.321998596
CVT,52.3697013855,-1.4797199964500000
CVU,39.671501,-31.1136
CWA,44.7775993347,-89.6668014526
CWB,-25.5284996033,-49.1758003235
CWC,48.259300231933600,25.98080062866210
CWE,30.116399765,30.915399551400000
CWI,41.8311004639,-90.3291015625
CWJ,23.273889,99.373611
CWL,51.39670181274410,-3.343329906463620
CWR,-27.711,138.328
CWT,-33.84469985961910,148.6490020751950
CWW,-35.99470138549810,146.35699462890600
CXA,7.625510215759280,-66.16280364990230
CXB,21.452199935913100,91.96389770507810
CXC,61.515833,-144.436667
CXF,67.251389,-150.176111
CXH,49.2943992615,-123.111000061
CXI,1.9861600399017300,-157.35000610351600
CXJ,-29.197099685700000,-51.1875
CXL,32.6694984436,-115.513000488
CXO,30.351801,-95.414497
CXP,-7.645060062410000,109.033996582
CXR,11.998200416564900,109.21900177002000
CYA,18.271099090576200,-73.78829956054690
CYB,19.687000274658200,-79.88279724121090
CYC,17.683611,-88.045
CYD,17.10448,-89.10354
CYF,60.1492004395,-164.285995483
CYG,-36.18280029296880,147.88800048828100
CYI,23.46179962158200,120.39299774169900
CYM,57.515,-134.946111
CYO,21.6165008545,-81.5459976196
CYP,12.072699546814000,124.54499816894500
CYR,-34.456401824951,-57.770599365234
CYS,41.15570068,-104.8119965
CYT,60.080974,-142.494541
CYU,10.858099937439000,121.06900024414100
CYW,20.546,-100.887001
CYX,68.7406005859375,161.33799743652300
CYZ,16.9298992157,121.752998352
CZA,20.6413002014,-88.4461975098
CZE,11.41494369506840,-69.68090057373050
CZF,61.78030014,-166.0390015
CZH,18.3822,-88.4119
CZJ,9.447222,-78.575
CZL,36.2760009765625,6.620389938354490
CZM,20.52239990234380,-86.92559814453130
CZN,62.071111,-142.048333
CZS,-7.59990978241,-72.7695007324
CZU,9.33274,-75.2856
CZW,50.884722,19.202222
CZX,31.919701,119.778999
D95,43.0664722,-83.2715556
DAA,38.715000152600000,-77.1809997559
DAB,29.179899,-81.058098
DAC,23.843347,90.397783
